,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,K_index
1203,7.432847220716461e-17,8.356465681482339,9.624490568608369e-18,0.7967472127761686,"[array([-33.32105564,  50.49959512]), array([46.45612941, 20.        ])]",0.004518902594962812,0.0026069372807780203,0.015003314442379316,0.004920732132177271,13.059454333634703,[1203]
1204,6.416179861242282e-17,4.731484160450886,9.808862124974188e-18,0.5356443787176999,"[array([-70.013597,  20.      ]), array([36.91910796, 22.96419483])]",0.03326091147948232,-0.00042724378443788433,0.0075904880989840435,0.005075477496199491,6.2485231758095,[1204]
1205,3.1349544483725046e-17,2.3665957783054097,1.0554330529973521e-17,0.586265912033379,"[array([ 9.2397336 , 61.01767117]), array([24.98556137, 20.        ])]",0.031955657149552286,-0.010234586835927898,0.015859038709062065,0.005230657232579444,3.111089643067591,[1205]
1206,1.6409477761124182e-17,1.3363112767426466,0.0,0.0,"[array([47.68619484, 20.        ]), array([130.56658774,  20.        ])]",0.028494877704820138,0.06940156653264777,0.02494212363997039,0.005386233798103621,0.8791106431532094,[1206]
1207,1.0001758590570726e-17,0.8483318346607012,0.0,-0.0,"[array([-40.12946539,  20.        ]), array([-90.2416404,  20.       ])]",0.003589730524545719,-0.04952720974328145,-0.017043736390281613,0.005542173774227046,0.9802737082855484,[1207]
1208,1.7553284527799144e-17,1.6192943408522333,0.0,-0.0,"[array([ 0., 40.]), array([-7.26845142, 20.        ])]",-0.02059000733824254,0.01906201863816639,0.006498191727357157,0.005698447326486206,1.4291216769027941,[1208]
1209,0.0,-0.0,1.1785348660288094e-17,0.9497153443341626,"[array([-203.20229741,  139.41369146]), array([-110.27910814,   20.        ])]",-0.02251021887077833,0.01127541493326846,0.0387460071872979,0.00585502774495829,1.9339207668829126,[1209]
1210,0.0,-0.0,9.687643701303027e-18,0.9216873592424065,"[array([ 0., 40.]), array([-110.83882645,   20.        ])]",0.0017102717685009946,0.003723134766796639,0.007623466775891282,0.006011891052615224,4.404280789496233,[1210]
1211,4.8800716243278506e-18,0.6557794791111371,0.0,-0.0,"[array([ 0., 40.]), array([51.43333654, 20.        ])]",0.0031711055629435876,0.01401596455948775,-0.003194510556041056,0.006169015669938083,4.2914667541654845,[1211]
1212,1.2080411962404343e-17,1.5047757987585173,1.1065493451736411e-17,1.022152069596317,"[array([ 0., 40.]), array([-98.56474289,  23.27331877])]",0.006625517181934226,0.006160255859572576,-0.0025083404406609547,0.006326382126921083,4.405447748263587,[1212]
1213,1.2150139190673832e-17,0.9202001334668429,8.033501745053794e-18,0.4488687689012941,"[array([ 5.01703304, 20.        ]), array([-134.00665854,   42.73956977])]",-0.010395311885023005,0.005768573734104087,0.01473468658435452,0.0064839728152195,4.372936251619819,[1213]
1214,5.8347388403825875e-18,0.7113710907213011,0.0,0.0,"[array([-104.97610944,   20.        ]), array([-49.24362275,  20.        ])]",-0.0021194985708456455,0.005706444852108356,0.003842367112565359,0.006641771773732302,4.124995755304111,[1214]
1215,5.8347388403825875e-18,0.7113710907213011,0.0,0.0,"[array([-104.97610944,   20.        ]), array([-49.24362275,  20.        ])]",-0.0021194985708456455,0.005706444852108356,0.003842367112565359,0.006799764502732678,4.124995755304111,[1215]
1216,5.8347388403825875e-18,0.7113710907213011,0.0,0.0,"[array([-104.97610944,   20.        ]), array([-49.24362275,  20.        ])]",-0.0021194985708456455,0.005706444852108356,0.003842367112565359,0.0069579378025168975,4.124995755304111,[1216]
1217,5.8347388403825875e-18,0.7113710907213011,0.0,0.0,"[array([-104.97610944,   20.        ]), array([-49.24362275,  20.        ])]",-0.0021194985708456455,0.005706444852108356,0.003842367112565359,0.007116279632501405,4.124995755304111,[1217]
1218,0.0,0.0,2.4626789837262634e-17,0.10589971115605286,"[array([-98.64778044,  20.        ]), array([-255.05616819,   20.3104352 ])]",-0.07385649918972782,0.009523685832047284,0.023678871517431536,0.007303881048851072,22.77010658265774,[1218]
1219,0.0,0.0,6.903015866554955e-17,0.1676795695092347,"[array([-103.04610549,   20.        ]), array([-197.83097206,   21.04328461])]",-0.10502940964464111,-0.038300747274007,0.026761423684696573,0.007149695170557701,6.4990654391704625,[1219]
1220,0.0,0.0,3.6235627712927863e-16,2.985516474923138,"[array([-120.69938623,   20.        ]), array([-196.65315959,   25.49813831])]",-0.09159231487863811,0.08048120069351099,0.07810478780881139,0.00699585876504393,3.933254556515517,[1220]
1221,0.0,-0.0,0.0,-0.0,"[array([-98.43329756,  99.45597837]), array([-13.31308953,  60.83986959])]",0.4320763534016471,0.4501516059780557,0.17564771541990754,0.006842395403816528,-0.24708668271001494,[1221]
1222,3.8341479083853537e-17,1.5415550016744406,4.7684201961334864e-18,0.14119708407669251,"[array([-106.93950316,   20.        ]), array([93.06049684, 51.80031038])]",-0.1004508373673676,0.017400636250176817,0.03529813294774163,0.00668933076149559,2.9884657418821448,[1222]
1223,1.63155087894579e-17,1.3743760459810561,0.0,-0.0,"[array([70.1983517 , 85.51025723]), array([60.15908403, 20.        ])]",-0.04339229236990574,0.054268339430483176,0.0387318207636014,0.006536692847584715,2.9725637756888204,[1223]
1224,7.468294156416958e-18,0.770082180629681,7.05995256506607e-18,0.5437463817146286,"[array([24.11835792, 20.        ]), array([116.7391853,  20.       ])]",-0.06131495894108153,0.02901426176170912,0.021028679319802564,0.006384512268276642,4.063391266747896,[1224]
1225,1.409264788057923e-17,1.5773357425318564,5.395466369475758e-19,0.04461139121110107,"[array([45.02206801, 20.        ]), array([77.7900174, 20.       ])]",-0.07204289880292608,0.020358477777108384,0.041972519369989525,0.006232822522476307,4.573886636693631,[1225]
1226,1.676921878044551e-17,1.9020988895714952,4.595041921649735e-18,0.38529283059400715,"[array([48.67488864, 61.61037041]), array([79.96894247, 20.        ])]",-0.058481936345892514,0.04079950800312907,0.04143080345752673,0.006081660337637651,4.3945840634887166,[1226]
1227,3.892512816166607e-17,4.370504143614636,1.2264943149375676e-17,1.014641931709057,"[array([-58.38997957, 136.98544046]), array([78.82865121, 20.        ])]",-0.07162248237571267,0.015569060569081751,0.04499838832565939,0.005931066050938148,4.882842844771479,[1227]
1228,5.986718553050357e-17,6.910635098155353,1.2266216884761394e-17,1.0559555097994633,"[array([-3.64935902, 72.64510145]), array([73.9052519, 20.       ])]",-0.07515643212644052,0.014802958729417098,0.032319793912509685,0.005781084042970345,4.500224327536504,[1228]
1229,9.600830918589505e-17,10.579839720075563,2.5849015972945297e-17,2.11746150352736,"[array([34.27678594, 20.        ]), array([75.25327591, 20.        ])]",-0.06939246892291796,0.023735738940775436,0.021982370536988673,0.005631763231527466,4.433130439411059,[1229]
1230,1.6297696349790196e-16,18.550959709932926,2.0066621896427933e-17,1.6950422716527282,"[array([63.96394398, 20.        ]), array([75.94872107, 20.        ])]",-0.08486301005821914,0.014234428702482867,0.027033666582172274,0.005483157635213466,4.251751613817997,[1230]
1231,2.1807976612320918e-16,23.988271874577393,8.216246328726858e-18,0.6672818354971883,"[array([84.89979811, 20.        ]), array([78.00356145, 20.        ])]",-0.09947693136375113,-0.010815011312272114,0.03624032265010497,0.0053353270173716,4.906215946278028,[1231]
1232,2.4503334205459064e-16,26.92335938407581,1.850072411766466e-17,1.5109670459255526,"[array([52.19800269, 20.        ]), array([75.29037951, 20.        ])]",-0.07946675353830562,0.007666084620246983,0.010056135686154434,0.005188337622473711,4.689364279831112,[1232]
1233,2.256301367729412e-16,25.348906442460738,1.975352802420873e-17,1.6584588787912542,"[array([73.91055888, 20.        ]), array([73.03547428, 20.        ])]",-0.08449409979044972,0.018579377188196466,0.002668054311542225,0.005042263019697613,4.901320534811242,[1233]
1234,2.130920268551492e-16,23.949716526347185,2.0915198949488842e-17,1.7385607948884771,"[array([55.760555, 20.      ]), array([66.44856458, 20.        ])]",-0.061549424886968795,0.029591134009130413,0.025546692642722406,0.004897185069802554,5.282369216831068,[1234]
1235,1.7566828943605622e-16,19.861462310141192,2.2328212434831506e-17,1.8846772608416176,"[array([ 9.95968477, 22.18024184]), array([62.58645783, 20.        ])]",-0.07253344381569503,0.018499348810970238,0.0315278963880055,0.004753195033740782,5.083125000795369,[1235]
1236,1.4048715229134265e-16,15.715298182177332,2.984820091973773e-17,2.5051257952434023,"[array([50.60814487, 26.34522175]), array([60.14391463, 20.        ])]",-0.07522953305962307,0.007792210729208888,0.021406292211508235,0.0046103948445032515,5.079466210592798,[1236]
1237,1.0704379387858129e-16,12.049709574174056,2.8657857005731296e-17,2.380551724114404,"[array([51.80953424, 20.        ]), array([56.47232051, 20.        ])]",-0.07376373739596545,0.022891868260986856,0.0323797054744168,0.004468898565496922,5.2517013466836,[1237]
1238,1.0052879346287683e-16,10.813246849349174,1.9062924264927e-17,1.5270465125512271,"[array([39.47371377, 20.        ]), array([52.7480586, 20.       ])]",-0.03890881472228855,0.03884148676746718,0.032286862474069734,0.004328834061034538,5.369465040738522,[1238]
1239,8.847353651018805e-17,9.735180068025075,1.2937011272612172e-17,1.0486635820504286,"[array([69.44830022, 20.        ]), array([57.77701263, 20.        ])]",-0.03629108912941001,0.03356084570117012,0.03964176718302881,0.004190344907049912,5.553394360102771,[1239]
1240,6.819460051559466e-17,7.342492460250235,1.885633809471492e-17,1.5124875456992797,"[array([48.10617597, 20.        ]), array([63.48201142, 20.        ])]",-0.05500390978385425,0.02238571130187209,0.015618055422072168,0.004053592570141397,5.313520174735225,[1240]
1241,3.0974699696903036e-17,3.3031521078350217,3.112532493014858e-17,2.4667396642453063,"[array([36.22257106, 20.        ]), array([64.48859009, 20.        ])]",-0.057417586423406775,0.03009916620051354,0.01547274208270082,0.003918758882907852,5.144226960072931,[1241]
1242,3.6232797862040866e-17,3.8832703278310152,4.4751508173201194e-17,3.5336930947362344,"[array([58.04362586, 20.        ]), array([56.96931716, 20.98810613])]",-0.06643582843739694,0.01616183466035706,0.03262076635260791,0.003786048839202541,5.449833418395159,[1242]
1243,3.4683247633309596e-17,3.7638809686432944,4.860007604116174e-17,3.9143229897519283,"[array([17.53968308, 31.6641729 ]), array([65.04112903, 20.        ])]",-0.08545577383335853,0.00351163401530328,0.034103461120933494,0.0036556937256712733,5.735850481237835,[1243]
1244,3.284465794219287e-17,3.5347187032517944,3.720783950480058e-17,2.984020427134876,"[array([35.92157416, 20.        ]), array([59.26372116, 20.        ])]",-0.08073141916447855,0.022634773142095267,0.03688912392263354,0.003527954590406079,5.8522120776926565,[1244]
1245,4.399684611692745e-17,4.8456413295734535,4.718494492841031e-17,3.8618036660884596,"[array([27.7369664, 20.       ]), array([64.51283999, 20.01868777])]",-0.07842320565857014,0.011973734469542243,0.029924721566757642,0.0034031260248213514,5.400100371000609,[1245]
1246,7.354089662861189e-17,7.547087840056986,5.3924781345845156e-17,4.0891031713621375,"[array([44.93199761, 20.        ]), array([66.82223064, 20.        ])]",-0.08504759072363516,-9.071635342900243e-05,0.03516651073204766,0.0032815401966651463,5.605057514544949,[1246]
1247,1.2250020721292408e-16,12.930473032806452,1.0675124340056033e-16,8.299088474639541,"[array([28.80384645, 20.        ]), array([68.62214563, 20.        ])]",-0.08603805534514236,0.018673837329328487,0.028927032618615692,0.0031635710133909012,5.936191363747235,[1247]
1248,2.046433552275334e-16,21.427875030900417,1.975025827074634e-16,15.508998052911513,"[array([62.63917724, 20.        ]), array([71.51598921, 20.        ])]",-0.06536944469301777,0.027249119780347827,0.02922144647514124,0.0030496382119863867,5.546436325161929,[1248]
1249,2.773340999415566e-16,28.020691665343335,2.710810618861684e-16,20.36716518247169,"[array([54.46878866, 20.        ]), array([75.10616968, 20.        ])]",-0.07662893271305203,0.014589252980629661,0.030820075479980547,0.002940211057720038,6.376675739840659,[1249]
1250,3.1965396691855134e-16,32.14453719783274,2.416960950225203e-16,17.92501809819868,"[array([43.06994289, 20.        ]), array([78.4501299, 20.       ])]",-0.06466187640708902,0.019331616052012265,0.034211251927684476,0.002835811184965748,6.9235001826191205,[1250]
1251,2.8878298307207915e-16,29.21031701604911,1.6775691236094128e-16,12.51171310859289,"[array([26.90641409, 20.        ]), array([78.53306515, 20.        ])]",-0.0752016637032549,0.023520099897940953,0.0331587168224238,0.002737013931714701,7.554158147537068,[1251]
1252,2.0232484411680187e-16,20.569074008801035,9.469684194791571e-17,7.093351344506459,"[array([44.36054852, 22.95498796]), array([78.82442586, 20.        ])]",-0.06625198725188561,0.024348558711068093,0.02630266295436812,0.00264444731859535,7.466387822912702,[1252]
1253,1.2133003765683224e-16,12.195344307343428,3.385933822247089e-17,2.5103198278174665,"[array([48.61734224, 20.        ]), array([78.39373124, 20.        ])]",-0.056053151395744516,0.034633181235592836,0.040966244499601,0.0025587876332317868,6.544719462489946,[1253]
1254,5.4768093445156023e-17,5.641863457415495,1.782045386035064e-17,1.3640485157142688,"[array([52.42361632, 24.13039132]), array([80.63283893, 20.        ])]",-0.05972200644763657,0.02764573360080335,0.038073886386700576,0.002480750462259952,6.84460734446174,[1254]
1255,2.8914157223775203e-17,3.175676397769116,2.873939406690027e-17,2.3243063233877526,"[array([26.81362407, 20.        ]), array([79.05977763, 20.        ])]",-0.06970846033728409,0.023706942296580415,0.023279590971205237,0.0024110760528884214,7.067452898518518,[1255]
1256,2.5143126719059062e-17,2.5973717343262774,1.7800377082301165e-17,1.3726652262772683,"[array([49.36215687, 20.        ]), array([73.50221988, 20.        ])]",-0.07566585307925071,0.021968618144000536,0.031054040175426283,0.0023505081966214677,6.392610248091679,[1256]
1257,2.7313789302348782e-17,2.8149278336713084,1.654593164585823e-17,1.2760123199149958,"[array([41.16252252, 22.00228888]), array([72.46361366, 20.        ])]",-0.061559836972614274,0.027693477019818193,0.034609338980538626,0.002299766510930856,6.513229757125539,[1257]
1258,2.59550722173687e-17,2.6661495473042334,1.6139511705802112e-17,1.2430150127032413,"[array([48.17688893, 20.        ]), array([60.74973953, 20.        ])]",-0.06385895421215818,0.022357289635066804,0.020734404641417785,0.00225951308914277,6.199911189154957,[1258]
1259,3.9187551010921897e-17,4.077883508941227,1.3582647897446902e-17,1.0462954346225042,"[array([27.26207622, 20.        ]), array([58.40298629, 20.        ])]",-0.06632827505832611,0.021994850289343143,0.011135270535054653,0.002230315889732029,6.478673055795303,[1259]
1260,2.3428963582689305e-17,2.448848871072617,1.0602413716319088e-17,0.8304727908171511,"[array([55.75110002, 20.        ]), array([49.11802826, 20.        ])]",-0.07001992611381172,0.012583994820258031,0.029071394587964646,0.00221261264318834,6.583354200702621,[1260]
1261,3.0650723835906665e-17,3.126146359391538,3.463343465960886e-18,0.2608202952482633,"[array([63.92497584, 20.        ]), array([58.07491413, 20.        ])]",-0.07446268816082724,0.019113810893354944,0.04357349108336002,0.0022066799999992414,6.3911074717524565,[1261]
1262,2.4112762917963736e-17,2.482035569530175,2.73180037908248e-18,0.21062960933830419,"[array([41.85047043, 20.        ]), array([50.29115716, 20.        ])]",-0.06295984221853845,0.0245789726584569,0.03364592839994416,0.0022126126431888907,6.0384331315857125,[1262]
1263,1.6832140727064442e-17,1.8000899351140078,3.913362304104465e-18,0.3081031370303889,"[array([27.8147892 , 35.97650005]), array([57.40432295, 20.        ])]",-0.04724241806337614,0.033612838098761345,0.020941458515754942,0.0022303158897331987,6.077679889604376,[1263]
1264,0.0,0.0,1.6764165952056932e-17,0.5566947497581382,"[array([44.82504525, 20.        ]), array([223.14089142,  71.64852107])]",-0.05972732873361564,0.026444037207225768,0.02449139672133258,0.002259513089138341,5.956233270285319,[1264]
1265,0.0,0.0,1.731105302243094e-17,1.0355231678506116,"[array([34.37751408, 20.        ]), array([151.06209119,  32.90936515])]",-0.06509003977519529,0.02143027327872484,0.026457648628027707,0.0022997665109251047,6.176403354297775,[1265]
1266,1.450451079906681e-17,1.4941307453948767,7.048258938373662e-18,0.5407392079100426,"[array([31.83469029, 20.        ]), array([74.47016902, 20.        ])]",-0.06318639985651939,0.016516818215047975,0.019379004681682882,0.002350508196624206,5.603402220587687,[1266]
1267,1.5805359747548004e-17,1.6999399408317495,1.0677554365220584e-17,0.8524361635602862,"[array([43.53071501, 20.        ]), array([43.24254589, 20.        ])]",-0.0573185999546427,0.024106526708679472,0.04413700851312714,0.0024110760528817873,6.285464410637916,[1267]
1268,0.0,0.0,1.6350594194001998e-17,0.48571854220224414,"[array([58.94919184, 20.        ]), array([208.4867625 ,  85.19046109])]",-0.068981347920622,0.033231050671706654,0.03896629149827872,0.002480750462250587,5.731868748513468,[1268]
1269,0.0,0.0,1.3598461043926163e-17,1.13003964085097,"[array([64.52915095, 20.        ]), array([117.98776559,  20.        ])]",-0.0631706166797276,0.030046632948202652,0.022266006258185766,0.0025587876332372732,5.949113148005139,[1269]
1270,0.0,-0.0,7.201733286142596e-18,0.589427366974525,"[array([35.28150732, 20.        ]), array([53.56052807, 20.        ])]",-0.07496325692672888,0.020146461546032186,0.020699594880438658,0.002644447318585537,5.498438687723383,[1270]
1271,0.0,-0.0,1.6805031766626313e-17,1.3880242467204698,"[array([48.85089518, 20.        ]), array([53.62610472, 20.        ])]",-0.06297892422791786,0.02593087451574521,0.015591236514255691,0.0027370139317040494,5.427341648124012,[1271]
1272,0.0,-0.0,2.089429870018033e-17,1.3282988747869668,"[array([59.6519228, 20.       ]), array([49.00239736, 33.45927006])]",-0.05986078869433886,0.016509845475904894,0.02162999847169992,0.00283581118497203,5.491619382228394,[1272]
1273,0.0,0.0,1.3569875251882816e-17,1.121979473571475,"[array([19.27679809, 20.        ]), array([183.35288588,  20.        ])]",-0.07820616104232303,0.012120634040310992,0.02251370216115727,0.002940211057726564,5.209026560520022,[1273]
1274,0.0,0.0,9.87535521418705e-18,0.8020239064053857,"[array([22.50966421, 20.        ]), array([-177.49033579,   20.        ])]",-0.0713404482986547,0.023592266579260245,0.005729297496550888,0.0030496382119735627,5.108502505432908,[1274]
1275,0.0,-0.0,9.018470256389719e-18,0.740589787391841,"[array([22.32925612, 20.        ]), array([109.20136122,  20.        ])]",-0.0712862127382857,0.015472817952328298,0.017614441044087343,0.0031635710133990393,5.261975697764192,[1275]
1276,0.0,0.0,1.9284339020928596e-17,0.5075208160598218,"[array([22.5398469 , 22.57916041]), array([162.8135845, 100.       ])]",-0.07025998702826086,0.03687616682711953,0.019060514336444064,0.003281540196672144,5.179072313761764,[1276]
1277,0.0,-0.0,1.5913888868894572e-17,0.4941628830778494,"[array([49.00484651, 20.        ]), array([112.57291207,  80.15897063])]",-0.07959145931579939,0.013010578089472735,0.02883679079827126,0.0034031260248080035,5.133413039931427,[1277]
1278,0.0,-0.0,1.1224780751924712e-17,0.9254372801882985,"[array([33.5263355, 20.       ]), array([120.32782818,  20.        ])]",-0.06636793119954111,0.027990118319134755,0.02189352442042403,0.003527954590414461,5.398563096840334,[1278]
1279,2.511596819735622e-18,0.28290226110890376,1.3562025261710885e-17,1.1369233707226118,"[array([10.41407378, 20.        ]), array([37.35318869, 20.        ])]",-0.06436124416908795,0.02529923045140326,0.00740154293017451,0.0036556937256797426,4.7001884712339885,[1279]
1280,4.928938139724241e-19,0.053745500231235185,7.227632642837157e-18,0.5876371962638166,"[array([52.7386447, 20.       ]), array([51.31318504, 22.61168562])]",-0.08388794109136558,0.01222648174084794,0.021768945085045212,0.003786048839187901,4.6266825627586545,[1280]
1281,0.0,0.0,6.433144586739891e-18,0.5537615714871683,"[array([39.41804392, 20.        ]), array([-124.6810402,   20.       ])]",-0.08190472918282077,0.009720630200467399,0.01853884587450158,0.003918758882892886,4.699383750370996,[1281]
1282,8.386595690369047e-18,0.9765139408497521,0.0,-0.0,"[array([11.16002107, 28.50631502]), array([ 8.13883395, 20.        ])]",-0.10110234308043352,0.002725492460618495,-0.020140275504854456,0.004053592570149979,4.496794289977287,[1282]
1283,1.0067755321951122e-17,0.9457380319514629,0.0,0.0,"[array([24.82240473, 20.        ]), array([-26.09244266,  31.66716456])]",-0.06999701475291212,0.02675885391422815,0.018961888872651652,0.004190344907034296,4.272383777836392,[1283]
1284,8.902388884081252e-18,1.0428197385721318,7.895073311108024e-18,0.687326652360232,"[array([42.17274498, 20.        ]), array([42.72844297, 20.        ])]",-0.0690697751224087,0.03728519023082055,0.02610920215028761,0.004328834061018678,4.18890515771871,[1284]
1285,3.079133722984762e-17,3.5229543615409997,8.883996932915224e-18,0.748634636295002,"[array([60.63888454, 20.        ]), array([46.87849298, 20.        ])]",-0.08997743816141399,0.029461540781660214,0.02196604594459192,0.004468898565505563,4.233609738507857,[1285]
1286,6.803193943979057e-17,7.660643724594806,2.594240522841367e-17,2.1873629163077273,"[array([12.76826901, 32.27061474]), array([39.56927007, 20.        ])]",-0.11757065240213417,0.019731122540086615,0.022704971836344713,0.004610394844511929,4.2796484412355325,[1286]
1287,1.2501112058641785e-16,13.575904673893103,5.3217675775614906e-17,4.278844087648493,"[array([-10.54229819,  20.        ]), array([33.40945265, 20.        ])]",-0.19686474176085944,0.013648412672143725,0.021718255855963573,0.004753195033724233,3.9244003012818265,[1287]
1288,1.4128597310157205e-16,14.083730508665793,1.1055505413071086e-16,8.156074373350235,"[array([50.89493166, 20.        ]), array([33.56400433, 20.        ])]",0.12968636101055467,0.2194877080887293,0.03208555221222211,0.0048971850698119246,0.976514105618336,[1288]
1289,1.551395866975688e-16,11.110283530619178,8.409974298595154e-17,4.458238290388318,"[array([78.37861719, 20.        ]), array([33.48776707, 20.        ])]",0.032265956421200864,0.043866727509023436,0.00955242399617923,0.005042263019706307,-7.094967825986305,[1289]
1290,1.6108575522312156e-16,8.771774964367076,8.64743552766794e-17,3.5001409618253585,"[array([59.2583023, 20.       ]), array([31.7958118, 20.       ])]",0.03373778505299842,-0.0012344396476058638,0.016235672575998783,0.0051883376224574704,-12.049372820163436,[1290]
1291,7.923448956305591e-17,2.6689278294855487,0.0,-0.0,"[array([49.95224416, 20.        ]), array([28.01976868, 20.        ])]",0.07205441717015013,0.0034450031232942627,0.0156370527912439,0.005335327017380909,-3.9623161938191425,[1291]
1292,0.0,0.0,2.164548374731508e-16,2.016246919677219,"[array([-421.58195338,  205.26064992]), array([-621.58195338,  100.        ])]",0.09230418419926509,0.005196462833782148,0.04806870015596714,0.005483157635222774,-1.8419139784101606,[1292]
1293,0.0,0.0,2.838928976479854e-17,0.4674483269509208,"[array([48.60338808, 20.        ]), array([248.60338808, 100.        ])]",-0.28051374307900095,-0.06031222175909922,-0.5623067992427571,0.005631763231510737,1.3580058047880066,[1293]
1294,1.2014575900307263e-17,0.9921002423659518,0.0,0.0,"[array([ 62.74573526, 229.33266952]), array([239.53416274,  20.        ])]",-0.11850486688555727,0.04043507372575039,0.07028014080291932,0.005781084042953495,0.9642603353610423,[1294]
1295,7.759156896287077e-18,0.7212368369916612,8.139488114059084e-18,0.5669534603395893,"[array([-39.99916964,  20.        ]), array([-69.48108305,  20.        ])]",-0.06554646209698663,0.042989312729613566,0.00552921506023041,0.005931066050947392,1.5332870306863595,[1295]
1296,1.0129456588767398e-17,1.1573296321784354,0.0,0.0,"[array([ 7.73714189, 20.        ]), array([-192.26285811,   20.        ])]",-0.0911600768943879,0.02371041555432052,0.01350026745743739,0.006081660337621068,3.4975934313738186,[1296]
1297,6.692400823127795e-18,0.6529092915243356,0.0,0.0,"[array([ 0., 40.]), array([ 2.62762504, 30.40447989])]",-0.10071568776699184,-0.0033986053284565253,0.024430175230728057,0.006232822522459081,4.0127510845210725,[1297]
1298,7.238950546709282e-18,0.8526402863844099,0.0,-0.0,"[array([ 0., 40.]), array([-107.70522813,   20.        ])]",-0.0868635560297576,0.0018634669850047093,0.0007919040552242386,0.006384512268286533,4.510574103141583,[1298]
1299,8.38024218854999e-18,0.9846188270805359,0.0,-0.0,"[array([ 0., 40.]), array([-122.84639646,   20.        ])]",-0.09731466143628319,-0.000296983430515435,-0.002145708648027918,0.006536692847593889,4.667421238888039,[1299]
1300,3.34712813163683e-18,0.2318362091042244,0.0,-0.0,"[array([-121.68933997,   20.        ]), array([78.31066003, 44.26193   ])]",-0.12062533636155687,-0.017327056000930464,0.01192438191988197,0.006689330761478536,4.330547244856758,[1300]
1301,4.543503328101616e-18,0.5164248927869152,0.0,-0.0,"[array([33.33809655, 20.        ]), array([-81.47377574,  20.        ])]",-0.11758336302211277,-0.0136167387371047,0.02642754230854977,0.006842395403826316,4.494462323883487,[1301]
1302,4.543503328101616e-18,0.5164248927869152,0.0,-0.0,"[array([33.33809655, 20.        ]), array([-81.47377574,  20.        ])]",-0.11758336302211277,-0.0136167387371047,0.02642754230854977,0.006995858765053702,4.494462323883487,[1302]
1303,4.543503328101616e-18,0.5164248927869152,0.0,-0.0,"[array([33.33809655, 20.        ]), array([-81.47377574,  20.        ])]",-0.11758336302211277,-0.0136167387371047,0.02642754230854977,0.007149695170540346,4.494462323883487,[1303]
1304,4.543503328101616e-18,0.5164248927869152,0.0,-0.0,"[array([33.33809655, 20.        ]), array([-81.47377574,  20.        ])]",-0.11758336302211277,-0.0136167387371047,0.02642754230854977,0.007303881048860765,4.494462323883487,[1304]
1305,0.0,-0.0,0.0,-0.0,"[array([-98.70556001,  20.        ]), array([-13.58535198,  60.83986959])]",-0.06817871993610192,0.006299662272912346,0.01753296461473782,0.007558704781285253,19.87640384240388,[1305]
1306,0.0,0.0,1.818226454845014e-17,0.174574563448312,"[array([-100.69127612,   20.        ]), array([-196.71285676,   20.        ])]",-0.09049827477304362,-0.028843661371261466,0.017350353359112527,0.007409823252059587,7.073304295253994,[1306]
1307,0.0,0.0,1.7893735261678572e-16,1.7395428906645518,"[array([-106.69896929,   20.        ]), array([-150.8961221 ,   93.74510471])]",-0.07734093342249301,0.09020209401799888,0.057628853125294865,0.00726149980756846,4.052088630979472,[1307]
1308,2.6875450399692953e-18,0.18584675696332414,0.0,-0.0,"[array([  3.86867758, 149.61657839]), array([-109.4229137,   20.       ])]",0.05541344001936771,0.011908711828356473,0.0024359418699788963,0.007113769356470061,0.5576660885720827,[1308]
1309,0.0,-0.0,9.11185323047383e-18,0.5464200005604334,"[array([ 0., 40.]), array([71.48119241, 20.        ])]",-0.048177466156915504,0.0019081365012220196,-0.03140813018767873,0.006966669622680709,1.449105513706756,[1309]
1310,0.0,-0.0,4.7100262763969925e-18,0.3249390392183721,"[array([19.07347166, 20.        ]), array([-4.65076142, 20.        ])]",0.009608623085961188,0.05635001260980497,-0.011059704640203288,0.006820241416443173,2.070878206655381,[1310]
1311,0.0,-0.0,6.199774092485435e-18,0.4819787660714151,"[array([51.64120758, 20.        ]), array([35.03518396, 22.63166247])]",0.005096708388453841,0.0141017349571178,-0.005694822850111295,0.006674528934590219,2.9185331761610644,[1311]
1312,9.771837965727225e-18,1.1307031101196887,0.0,-0.0,"[array([-16.43698366,  91.21815979]), array([60.66775971, 20.        ])]",0.022489665275071416,0.02583412414454042,-0.010400752067940439,0.006529580093053696,3.5114776126691893,[1312]
1313,0.0,0.0,1.5651906179205993e-17,0.6603916558226515,"[array([32.9682698, 20.       ]), array([-142.12985857,   60.77278149])]",-0.0038998917989884717,0.020294585483676894,-0.025298034700869342,0.006385446895661901,3.4234765545621118,[1313]
1314,9.54643864758735e-18,1.1023199584230263,8.766661675406975e-18,0.7554489917097555,"[array([44.96428249, 20.        ]), array([102.9399403,  20.       ])]",-0.008174790571265063,0.014713842781019048,-0.011757660663599337,0.006242185842757723,3.437125598116802,[1314]
1315,1.495966565429168e-17,1.8380166246356486,1.0033315751615895e-17,0.9074130895170324,"[array([53.48997808, 20.        ]), array([68.32906102, 20.        ])]",0.007314602666199516,0.03438855252396675,-0.011449862185614248,0.006099858384161533,3.430352028798214,[1315]
