,H_beta_EL_value,H_beta_EL_ANR,O_3_5007_EL_value,O_3_5007_EL_ANR,Component_Sol,H_beta_SI,Mg_b_SI,Fe_5015_SI,R,SNR,K_index
502,6.4694859256597e-17,7.837689162217362,7.350864544048222e-18,0.65714952911992,"[array([17.08948593, 20.        ]), array([-19.62344697,  20.        ])]",-1.9711880494548773e-18,5.649613381752113e-19,3.173831605261863e-19,0.00588042211547643,5.207628714216674,[502]
503,7.841506227124191e-17,9.41526864402151,5.313844672184412e-18,0.47304238724620284,"[array([-5.09723464, 20.        ]), array([-17.5026981,  20.       ])]",-2.1762230992794075e-18,2.520111915976997e-19,5.797295146078733e-19,0.00598866015814209,4.664958254640578,[503]
504,6.463197421558476e-17,7.74937159710466,9.38304345506193e-18,0.8419090182316985,"[array([-9.31481579, 20.        ]), array([-14.53855656,  20.        ])]",-1.6706372431605065e-18,4.691128663724269e-19,2.1685410648624174e-19,0.006099276423974129,4.261361216319363,[504]
505,5.516833588620988e-17,6.488501527440234,4.041885398293266e-18,0.3567886564113503,"[array([ 1.09489506, 20.        ]), array([-15.80740542,  20.        ])]",-1.9653195335349158e-18,3.1776579419510577e-19,3.33058847758359e-19,0.0062121438711126116,4.113624404815416,[505]
506,5.117128628714016e-17,6.313548911319631,4.246115514308246e-18,0.3920572644548994,"[array([ 6.18734701, 20.        ]), array([-14.54658954,  20.        ])]",-1.7823216536397456e-18,2.6902515741669126e-19,5.873793290562924e-20,0.006327142026803575,3.9329743452586183,[506]
507,6.371782937289368e-17,7.894856148242112,3.276258714271247e-18,0.3011060145457071,"[array([-13.29322045,  20.        ]), array([-17.44326234,  20.        ])]",-1.1868947019160047e-18,5.239808000419907e-19,4.310698920543907e-20,0.006444156822429417,3.7081728201445223,[507]
508,6.283362001148698e-17,7.273090677356802,1.665633044252553e-17,1.4443516382035193,"[array([-59.48742712,  20.        ]), array([-16.15912077,  20.        ])]",-8.667891567996415e-19,7.641361256467495e-19,1.0796570723234698e-19,0.006563080393370009,3.357442585851001,[508]
509,5.4217769551485907e-17,5.688972802597067,1.339829454583561e-17,1.0439327969549954,"[array([-25.01418411,  20.        ]), array([-17.30269991,  20.        ])]",2.9561093121376543e-19,1.6151422251102264e-18,-6.399445907371376e-19,0.006683810853110271,1.899905777604788,[509]
510,1.2918486399561283e-17,1.14596992589323,8.078499949546983e-19,0.05288291268262026,"[array([-39.76883126,  20.        ]), array([-30.50992212,  20.        ])]",-8.208217566108603e-19,3.583579529361393e-21,-6.490871479101163e-20,0.006806252049643933,0.9759491127365194,[510]
511,1.5685675075252685e-17,0.6895832276306711,9.885950151241249e-18,0.3198544003728004,"[array([ 0., 40.]), array([-200.        ,   53.15456636])]",-1.744666763144479e-18,-1.052448924742123e-18,1.5422866142017094e-19,0.006930313310319178,0.6112954178460341,[511]
512,8.214452772830101e-18,0.6579035684953582,0.0,0.0,"[array([ 0., 40.]), array([-53.11459129,  20.        ])]",-1.3452444983716393e-18,-5.523874781204868e-19,7.524876026757077e-20,0.007055909180834425,0.8086340828273499,[512]
513,1.6961002026068096e-17,0.6171913442839656,6.589336155726493e-18,0.17546133711492204,"[array([ 0., 40.]), array([200.        ,  81.30121819])]",-7.298493267523233e-19,-8.944255958027625e-20,-9.600202829970441e-20,0.00718295916246819,1.0748498580467096,[513]
514,2.5654742002700922e-17,1.419771204954161,8.593160216871338e-18,0.34853604405388333,"[array([ 0., 40.]), array([200.        ,  61.06584291])]",-9.213005773024369e-19,-4.969063710083634e-19,-4.2694199228470546e-19,0.007311387451366453,1.3836470447170544,[514]
515,1.1859608849727276e-17,1.5586730970368337,4.738505197193169e-18,0.4637485783077623,"[array([ 0., 40.]), array([118.02078995,  20.        ])]",-9.959839987279393e-19,-2.1296596804616644e-19,-1.325655289398765e-19,0.00744112268219078,1.653910693140794,[515]
516,1.864269525188174e-17,0.7613674916443463,8.138064391247626e-18,0.24295931059997242,"[array([-24.97734765,  69.25015817]), array([175.02265235, 100.        ])]",-9.062605712586474e-19,9.567061411788102e-20,2.304186661222646e-19,0.007572097678405082,1.7952035454668318,[516]
517,9.180885761315005e-18,1.1018913883726018,0.0,0.0,"[array([-6.71813248, 20.        ]), array([193.28186752,  20.        ])]",-8.623957366851365e-19,-2.110949501080355e-19,2.1275627203239702e-19,0.007704249210922191,1.741421152871304,[517]
518,1.912422409678154e-17,2.321454875765842,0.0,-0.0,"[array([80.51166271, 56.54291365]), array([-92.48907879,  20.        ])]",-1.0840384242564086e-18,-3.667668561235058e-19,-9.462022830388223e-21,0.007837517765839281,1.8619462652218877,[518]
519,1.912422409678154e-17,2.321454875765842,0.0,-0.0,"[array([80.51166271, 56.54291365]), array([-92.48907879,  20.        ])]",-1.0840384242564086e-18,-3.667668561235058e-19,-9.462022830388223e-21,0.007971847322178921,1.8619462652218877,[519]
520,1.912422409678154e-17,2.321454875765842,0.0,-0.0,"[array([80.51166271, 56.54291365]), array([-92.48907879,  20.        ])]",-1.0840384242564086e-18,-3.667668561235058e-19,-9.462022830388223e-21,0.008107185140306724,1.8619462652218877,[520]
521,1.912422409678154e-17,2.321454875765842,0.0,-0.0,"[array([80.51166271, 56.54291365]), array([-92.48907879,  20.        ])]",-1.0840384242564086e-18,-3.667668561235058e-19,-9.462022830388223e-21,0.008243481560813995,1.8619462652218877,[521]
522,0.0,0.0,1.9173796274485795e-17,0.4939607916033582,"[array([ 0., 40.]), array([200., 100.])]",-1.3402927346659393e-18,-2.302555586803535e-18,-7.9805982763366e-19,0.007874227237832074,4.274438151633204,[522]
523,0.0,0.0,3.6853687573853403e-17,0.7371728271631736,"[array([ 0., 40.]), array([200., 100.])]",-5.983760024794575e-19,-2.0086919283395672e-18,-3.39356476948245e-18,0.0077314240117300126,1.8108934096367268,[523]
524,0.0,0.0,2.240331427034787e-16,4.302646499577554,"[array([99.27866844, 20.        ]), array([299.27866844, 100.        ])]",-6.828317508561982e-19,-1.188132130123845e-18,-3.3686462363682597e-19,0.007589388386274006,1.4173718982186467,[524]
525,0.0,0.0,9.055163645949477e-17,1.6035448001453356,"[array([57.85076894, 20.        ]), array([257.85076894, 100.        ])]",-1.167884704370359e-18,-1.754885724139548e-18,1.1033352435565744e-19,0.0074481642758096375,0.6836703220828254,[525]
526,1.2356632015395194e-17,0.9391066446086331,2.0576530698201166e-17,1.1667416671566182,"[array([-246.94472237,   20.        ]), array([-295.92935049,   20.        ])]",-2.5791530905027725e-19,-9.228658453076405e-19,6.587067342242202e-19,0.0073077987283433786,0.8420009241674988,[526]
527,2.0232809195932504e-17,1.6770469812363318,7.57388280395784e-18,0.4647844486357105,"[array([-102.12678315,  196.87914897]), array([-278.62021042,   20.        ])]",-3.8123727691627397e-19,-4.403807640479135e-19,6.462528671756276e-19,0.0071683421793982275,0.769243003121281,[527]
528,0.0,-0.0,1.3566811402059448e-17,0.7562551415765041,"[array([20.85486424, 20.        ]), array([84.52579049, 34.10063824])]",-1.154443979681233e-19,-3.04716956187587e-19,2.933744712561198e-19,0.007029848726756428,1.2323834071108917,[528]
529,0.0,-0.0,1.8467702002827596e-17,1.472667866073437,"[array([44.13913037, 22.76500348]), array([29.33456426, 23.51927525])]",-7.63776424475291e-19,3.953803354082663e-20,1.0017993270924647e-19,0.006892376427183914,2.0233494826366036,[529]
530,8.46035430894267e-18,0.34418898383254803,1.6712130075685876e-17,0.49683353762336163,"[array([30.85896723, 20.        ]), array([230.85896723, 100.        ])]",-4.615855789136407e-19,-4.4904312180877006e-20,2.9165797910887995e-19,0.006755987616900734,2.3667914614677286,[530]
531,1.0085130658141072e-17,1.309551819482879,3.554856021805134e-18,0.34354269388786485,"[array([-9.52445016, 20.        ]), array([15.60781591, 20.        ])]",-6.84144535446798e-20,-4.987282097953419e-19,-2.9343055895294743e-19,0.006620749256534401,2.397900957438647,[531]
532,4.4531425301753686e-18,0.6096750583510394,0.0,-0.0,"[array([40.20835728, 20.        ]), array([72.04314216, 20.        ])]",-2.5900820225808385e-19,-1.3259219940562052e-19,-2.963442631152608e-20,0.006486733301841967,2.7897769077743204,[532]
533,3.9011675595740924e-18,0.5307861758389284,7.972270204852191e-18,0.811975397283252,"[array([41.40911298, 83.7624808 ]), array([39.69068604, 20.        ])]",1.5015578059610342e-19,4.373493069513228e-19,3.3122927862889093e-19,0.006354017100491034,2.7260777860055265,[533]
534,8.947702486070881e-18,0.4671079250211368,8.869555473335708e-18,0.33872414999342676,"[array([29.29718251, 20.        ]), array([229.29718251,  80.03385025])]",-3.8035032211017894e-20,2.2471313100010247e-19,2.813944958609854e-19,0.006222683815680832,2.745586623487411,[534]
535,2.2031180994788284e-17,1.610563623629813,2.3186816327714697e-17,1.2433790595187724,"[array([22.68509133, 20.        ]), array([47.77141718, 53.83270957])]",2.5841947158981186e-19,2.7312362373574542e-19,3.192959926346481e-19,0.006092822876109262,3.0078695057706977,[535]
536,1.970538441524392e-17,2.6328326090094754,1.520977932338139e-17,1.5195428199311605,"[array([32.56511732, 20.        ]), array([18.42453118, 20.        ])]",-1.8381752560305535e-20,2.9292745527027604e-19,4.8606232989832155e-19,0.005964530451104312,3.124454539044189,[536]
537,3.7552034949273413e-17,4.952375002160146,7.58650070295824e-20,0.007493724131272218,"[array([39.19858385, 20.        ]), array([17.70739247, 20.        ])]",3.0170955546776375e-20,1.5759180028571684e-19,3.977490098754045e-19,0.005837909949388837,3.3720398082349603,[537]
538,3.838921910268765e-17,5.151956487847189,7.33496060979217e-18,0.7350696093369223,"[array([28.41122864, 20.        ]), array([18.99715246, 20.        ])]",-2.913997749202534e-19,-1.8034781673328752e-20,4.985227696793184e-19,0.005713072538071672,3.741456607910107,[538]
539,5.59184256334528e-17,7.092172565719096,2.297428446532635e-17,2.149207760636489,"[array([88.43203343, 34.1532744 ]), array([13.17160573, 20.        ])]",2.924237308019752e-20,4.098958186869471e-19,1.8526212639293937e-19,0.00559013767685182,4.010125516598388,[539]
540,7.350165143522726e-17,9.675861292564154,1.7708845842956457e-17,1.7339144400675175,"[array([44.65523518, 20.        ]), array([ 9.7875115, 20.       ])]",2.8378892155359366e-19,5.618847994938969e-19,1.5467393404355336e-19,0.005469233661091093,4.182672915353978,[540]
541,1.0881181024328009e-16,13.954050795077872,1.4236876799138346e-17,1.3534932984603176,"[array([ 1.53180173, 20.        ]), array([11.13639054, 20.        ])]",2.8784676033917654e-19,2.6050777209771747e-19,6.6535060527400485e-19,0.005350498164292624,4.2031514388177085,[541]
542,1.4610861243018315e-16,18.764158206315837,2.4102751529623276e-17,2.3226148650495073,"[array([-5.24361466, 31.35876763]), array([16.92556521, 20.        ])]",-7.315821853188501e-21,3.5674997660925064e-20,8.335790172978485e-19,0.005234078767594127,4.932906512807644,[542]
543,1.6152078452647065e-16,20.480572652912006,3.396395073763901e-17,3.223100937495353,"[array([47.65502231, 20.        ]), array([18.03907917, 20.        ])]",-3.206956588854121e-19,1.6725440982633207e-19,2.746420240880658e-19,0.005120133460902615,5.365567742580477,[543]
544,1.7240330853271134e-16,21.342029778555332,3.500055510390233e-17,3.196334469733893,"[array([43.33284375, 20.        ]), array([14.48976931, 20.39798806])]",-4.362282254143565e-19,3.244596157602318e-19,5.17901277807742e-19,0.005008831095388472,6.030912159049499,[544]
545,1.654716214703484e-16,20.122377128198195,2.998137669639362e-17,2.733586465499454,"[array([ 5.71843689, 20.        ]), array([17.25878029, 20.        ])]",1.1113674098085753e-19,8.75198200533836e-19,6.349714249358543e-19,0.004900351762863838,6.937328694065026,[545]
546,1.092485647490189e-16,13.789963771625064,2.1463791920295388e-17,1.9967043307130294,"[array([19.08854656, 20.        ]), array([13.49146983, 20.        ])]",3.854256750963134e-19,9.112766812823636e-19,1.0242276603540496e-18,0.0047948870716909495,6.230995271950433,[546]
547,1.0416791761187055e-16,13.164742633406936,1.4742439827994292e-17,1.3847031860680896,"[array([29.41986163, 20.        ]), array([10.10718138, 20.        ])]",3.1862955391158764e-19,5.266588412667678e-19,1.0045911709094164e-18,0.004692640283823587,4.664407447704627,[547]
548,9.386376867370345e-17,11.941157851993218,1.197885703739488e-17,1.1306607269710425,"[array([57.0840315, 20.       ]), array([10.80678882, 20.        ])]",6.220208520703879e-19,9.015216525232441e-19,6.183863309971314e-19,0.004593826271141247,4.548926219798576,[548]
549,8.183444829864328e-17,10.893839716947648,1.4053646981029933e-17,1.3826050987516243,"[array([35.5920377 , 40.32351807]), array([12.39168158, 20.        ])]",2.5988916998148887e-19,4.983424749014872e-19,6.267110445478823e-19,0.004498671243632404,4.403306770302212,[549]
550,6.137115573109255e-17,7.7111624766591875,1.2390341615470262e-17,1.1527760978893162,"[array([-3.3684734 , 85.35249971]), array([11.61308059, 20.        ])]",1.6176663976454197e-19,2.4201941290432697e-19,4.641327602898582e-19,0.004407412197626461,3.8935766680570967,[550]
551,5.627168436326888e-17,7.467667884712624,1.1938776928235407e-17,1.1698747017805757,"[array([-6.66800207, 20.        ]), array([23.61262101, 20.        ])]",-2.434696337318629e-19,4.341831928702974e-19,1.8710953750314266e-19,0.004320296028544104,4.333403170637829,[551]
552,5.0123259469832e-17,6.484491637791577,1.0206742267225368e-17,0.9783562605105427,"[array([-9.50963658, 20.        ]), array([15.02961405, 20.        ])]",-2.3110801369313947e-19,4.298774609633572e-19,4.237765747342368e-19,0.0042375782519621895,4.377641365538133,[552]
553,5.2818975427525325e-17,6.971349891863235,5.353597219397066e-18,0.5236254381991859,"[array([ 4.75464189, 20.        ]), array([11.29437864, 20.        ])]",5.922487361641905e-20,2.871769148729257e-19,1.9403417702829048e-19,0.004159521280318591,3.8611525385166865,[553]
554,5.075396879795428e-17,6.637535579292736,2.329766389958406e-18,0.22761320237936847,"[array([11.73620023, 20.        ]), array([16.09388987, 20.        ])]",-9.066617850237541e-20,-5.656456640522845e-20,3.589954011959043e-19,0.004086392210039247,4.264582825835307,[554]
555,4.001777683957434e-17,5.230351834054627,1.0316814057486986e-17,1.0032210385867144,"[array([11.32158465, 20.        ]), array([ 9.66512499, 20.        ])]",1.2175552819621822e-19,4.415832218863386e-19,1.7129212080011164e-19,0.004018460088133564,4.271372086567849,[555]
556,2.0822212793647433e-17,2.839121932716595,9.340385104756178e-18,0.9444895184780921,"[array([46.97598592, 20.        ]), array([10.98828659, 20.        ])]",2.2914842015174537e-19,5.946436846441574e-19,4.731809755546937e-19,0.003955992648926027,4.505275178560777,[556]
557,1.2922177483685158e-17,1.6943453349225897,5.942610093870736e-18,0.5768728527539172,"[array([13.67077553, 20.        ]), array([ 0.80537175, 20.        ])]",2.6085723918693344e-21,4.705503598741986e-19,6.431587525090885e-19,0.0038992525398464737,4.086941420461627,[557]
558,1.0579613207192163e-17,1.3676122443432521,3.82163310140743e-18,0.3674188597226291,"[array([16.01670945, 20.        ]), array([20.68422493, 20.        ])]",8.75546934679899e-20,5.96956611119282e-19,5.470320506275427e-19,0.003848493091267125,4.467429492733146,[558]
559,0.0,0.0,1.1664146581153148e-17,1.13169001425457,"[array([41.22462834, 41.52108848]), array([208.10349913,  20.        ])]",-2.548205348861141e-19,2.6802342965311103e-19,6.731147681408054e-19,0.0038039537261077825,4.6437736379833785,[559]
560,2.3228816925693475e-17,2.946168484741186,1.259189457829609e-18,0.11832218409524944,"[array([21.35489221, 34.72516636]), array([-6.72348807, 20.        ])]",3.217811704199841e-20,2.767729968853006e-19,3.7567936929899604e-19,0.003765855148559302,4.56879179351067,[560]
561,0.0,0.0,2.3564961535196185e-17,0.7426839192892039,"[array([24.82985404, 24.49491737]), array([180.63020797, 100.        ])]",-2.4774359841664346e-19,1.5473253239679962e-19,7.017894142219417e-19,0.003734394492063413,4.797428080818335,[561]
562,1.951253885454717e-17,2.6485350054550296,6.198948544646619e-19,0.06202029635974314,"[array([29.00524646, 20.        ]), array([-8.31111025, 20.        ])]",1.0819765727349869e-19,4.5380673277019105e-19,4.1148390810095633e-19,0.003709740640202567,4.528558219172554,[562]
563,1.119504829376036e-17,1.4626850231281225,0.0,-0.0,"[array([33.4407563, 20.       ]), array([-17.78716454,  20.        ])]",-2.3756678352961045e-19,2.7007831005130276e-19,3.7747688371360472e-19,0.0036920299545864623,4.66318602662065,[563]
564,1.878897655801203e-17,2.483610744353741,1.7446775088307103e-18,0.17142409369873532,"[array([40.40854896, 20.71437755]), array([-0.82909827, 20.        ])]",2.9396519602555283e-19,4.634526647062971e-19,7.223593340597065e-19,0.0036813626453227905,4.319297192017899,[564]
565,3.0806111076786846e-17,3.9696590485429493,1.1131508684542778e-17,1.0594919505884415,"[array([20.88830536, 20.        ]), array([-9.13520817, 20.        ])]",3.254075243537323e-19,1.4769971058349284e-19,2.899518771081833e-19,0.0036777999999981444,4.425115924721998,[565]
566,3.345026024363004e-17,4.345563662432692,9.991965457355387e-18,0.9565610590775694,"[array([25.98868103, 20.        ]), array([ 3.45801772, 20.        ])]",5.663469238557597e-19,6.082244673710388e-19,6.666818496410891e-19,0.0036813626453255756,4.626385024336571,[566]
567,4.001235653824604e-17,5.193506125336781,1.839139259765763e-17,1.7634193055043534,"[array([ 9.91752565, 20.        ]), array([-9.17847558, 20.        ])]",2.4528616286578066e-19,3.983943821079396e-19,6.2733162271040835e-19,0.0036920299545919392,4.920966129647708,[567]
568,5.068619368756177e-17,6.7713795166223445,1.860292248900934e-17,1.856120128181904,"[array([13.15144165, 20.        ]), array([-13.68779893,  20.        ])]",1.7604423020388912e-19,1.8760194249264329e-19,3.0795772326156466e-19,0.003709740640207053,4.692749708175508,[568]
569,5.2086343524036893e-17,6.676813700953323,1.8839894346744588e-17,1.7896197124280664,"[array([15.02130992, 20.        ]), array([-21.31202729,  20.        ])]",3.2463047202606687e-19,4.487001727690547e-19,1.1298593868834567e-19,0.003734394492069304,4.780111228519051,[569]
570,4.9499988489729395e-17,6.559265108266062,2.1718444821205943e-17,2.1249560106829346,"[array([14.35720318, 20.        ]), array([-19.86439551,  20.        ])]",4.354507803457932e-19,7.730685443129021e-19,4.800905638171555e-19,0.0037658551485727637,4.777399815528762,[570]
571,4.8058060549740275e-17,6.298873781119705,1.7140226782250738e-17,1.6693209089794139,"[array([12.54258504, 54.87656928]), array([-11.55928555,  20.        ])]",1.519518769301869e-19,7.144589432360996e-19,1.2391435222335685e-18,0.003803953726114845,4.946186553492609,[571]
572,5.559806798990378e-17,7.0770622508089325,1.5253384982701136e-17,1.4513603890602689,"[array([10.25682095, 22.63906842]), array([-14.05859454,  20.        ])]",3.147392167810586e-19,8.539241580486619e-19,8.509143452232474e-19,0.0038484930912771652,5.874620826350791,[572]
573,7.399924557117503e-17,9.486760487271834,1.0516656466371568e-17,0.994254233485677,"[array([ 8.40817842, 20.        ]), array([-8.49753375, 20.        ])]",3.444117216578547e-19,5.673634816547486e-19,6.057156337996771e-19,0.003899252539865583,5.060280436149641,[573]
574,8.729279685948977e-17,10.969863433048802,6.4392746508322144e-18,0.6065993825202266,"[array([-2.82252415, 20.        ]), array([-4.40244362, 20.        ])]",1.1941363658671999e-19,4.845536758479133e-19,5.911871511105469e-19,0.003955992648937037,5.421597196800353,[574]
575,1.025463451489235e-16,12.726418381183697,1.325001332284874e-17,1.2150410732986534,"[array([36.11962477, 20.        ]), array([-9.28334275, 20.        ])]",7.610221422149664e-19,7.391947399909542e-19,7.742217148168725e-19,0.004018460088145741,5.409438443644295,[575]
576,1.0123758718902951e-16,12.863788966662446,1.2515655417808588e-17,1.1793432020370789,"[array([35.86143647, 26.78667368]), array([-10.74158049,  20.        ])]",6.496182239923027e-19,4.685444070441571e-19,4.781279849740744e-19,0.004086392210064926,5.5892153494754835,[576]
577,7.78909464542022e-17,10.09302867672092,1.5275157159179726e-17,1.4728820794601407,"[array([23.83854522, 20.        ]), array([-12.15085711,  20.        ])]",7.236752361369126e-19,9.238042939120314e-19,9.917519776429887e-19,0.004159521280346211,5.964750044226162,[577]
578,8.354572432298977e-17,10.58783477927874,2.037189211867905e-17,1.9237436946647442,"[array([-6.44030257, 20.        ]), array([-12.71268985,  20.        ])]",1.2424864896845956e-18,1.2492146122810387e-18,1.1658142592849768e-18,0.004237578251977676,5.765783966634426,[578]
579,8.124218839450237e-17,10.122489983821277,2.2649263509550964e-17,2.112101688325683,"[array([ 1.11401258, 20.        ]), array([-5.40983581, 20.        ])]",1.2593391361973427e-18,1.2969371034285115e-18,6.978505572733495e-19,0.004320296028573981,6.325568198011438,[579]
580,8.016239078950276e-17,10.002411414179358,2.6425316045087504e-17,2.462950044961052,"[array([ 8.08559478, 20.        ]), array([-2.87802805, 20.        ])]",1.0536550933871285e-18,9.064101781611071e-19,4.595841961398832e-19,0.004407412197659429,6.395488879834111,[580]
581,7.63779914790977e-17,9.506718026843597,2.03672593863924e-17,1.875807867993806,"[array([18.66586292, 20.        ]), array([ 1.03100813, 20.        ])]",6.313303616982882e-19,8.114303308268081e-19,9.021125154389112e-19,0.004498671243649192,6.500090838835553,[581]
582,8.098575548656875e-17,9.894581239646092,2.274970361838054e-17,2.0656269873865254,"[array([19.52299626, 20.        ]), array([-0.7446477, 20.       ])]",7.854609511353943e-19,1.3039425500715047e-18,1.0330289489523712e-18,0.00459382627117598,6.16326682397662,[582]
583,8.028930906514109e-17,9.448378560280155,1.4389095408173674e-17,1.2709317229017147,"[array([17.92123852, 20.        ]), array([-4.95189719, 20.        ])]",6.317575655866396e-19,1.1365447833620726e-18,6.400475325137625e-19,0.0046926402838597114,6.930870971200971,[583]
584,6.351083851256981e-17,7.6864665272895945,1.1377266659160284e-17,1.017174294886917,"[array([ 7.16428901, 20.        ]), array([-9.18222784, 20.        ])]",1.0046742201700894e-18,1.3776871021116397e-18,5.803838444959603e-19,0.004794887071710172,7.234475479864304,[584]
585,6.30652660852682e-17,7.613317644173592,1.3666236018874751e-17,1.215617968626057,"[array([21.55400417, 20.        ]), array([-7.42928623, 20.        ])]",8.955365729788679e-19,1.099645456749925e-18,1.0410861280125212e-18,0.0049003517628837395,6.4804092444183885,[585]
586,6.84621723199545e-17,8.175248028038459,9.622400976281781e-18,0.8565057497570354,"[array([24.47391891, 20.        ]), array([-12.87062967,  20.        ])]",2.7998464293931795e-19,7.194293923053632e-19,8.441760163841476e-19,0.0050088310954284005,6.245559387126638,[586]
587,5.604888166999283e-17,7.143940839774098,2.100402498341182e-17,1.9958390515748483,"[array([16.56996285, 20.        ]), array([-12.92429357,  20.        ])]",3.3969592800615917e-19,9.392105266480529e-19,6.638436310672477e-19,0.005120133460923866,6.202668166108765,[587]
588,4.8278579968904535e-17,6.139899900802008,1.761858236104918e-17,1.6753647582219664,"[array([ 1.17408821, 21.19765658]), array([-14.17259051,  20.        ])]",8.4203673849226e-19,9.526152471868615e-19,4.0946723355361134e-19,0.005234078767615938,6.733572707034876,[588]
589,5.18996860768503e-17,6.62053720201146,9.533058374216988e-18,0.9006131531825465,"[array([18.1046908, 20.       ]), array([-10.19793814,  20.        ])]",8.960024337389093e-19,1.1356374995314042e-18,4.2929479143592805e-19,0.005350498164335699,5.810479247181537,[589]
590,6.48280949579048e-17,8.144292795855145,1.7052538274757912e-17,1.6008307384514342,"[array([-6.60335291, 20.        ]), array([-13.91186208,  20.        ])]",9.444290262724301e-19,8.749146247425656e-19,8.365002719272282e-20,0.005469233661135055,4.910064486456665,[590]
591,9.214076635497626e-17,11.586238984544165,1.4060898695341368e-17,1.3231895313230149,"[array([-11.54499432,  20.        ]), array([-3.68204201, 20.        ])]",3.08857853318492e-19,5.14613899975527e-19,4.887868692570243e-19,0.005590137676875219,5.178800144643691,[591]
592,1.0713557551769276e-16,13.244648761099794,1.9497567593788986e-17,1.7934940052952257,"[array([ 1.4482034, 20.       ]), array([-1.2450868, 20.       ])]",9.468595793217057e-19,1.376360803680942e-18,4.255967014408132e-19,0.005713072538116124,4.633891899417179,[592]
593,1.5591502507101285e-16,18.360033187381674,3.67743288611669e-17,3.2202814796803447,"[array([-18.71421364,  20.        ]), array([-1.00730631, 20.        ])]",5.640126760858522e-19,4.490658682503333e-19,-2.2150374270662905e-19,0.005837909949435243,4.235453177077362,[593]
594,1.6406323110811566e-16,19.27907418765562,3.974046152193704e-17,3.4856330232264994,"[array([-2.78999385, 20.        ]), array([-2.5583068, 20.       ])]",2.3939737653993698e-19,4.730391688083916e-19,6.31997583118834e-19,0.005964530451128022,4.002802792587567,[594]
595,1.4122669802703894e-16,14.733410589113907,5.703335667617532e-17,4.39331304083017,"[array([-5.23959929, 20.        ]), array([ 1.87507678, 20.        ])]",1.2057819174229562e-19,7.604635712710156e-19,6.829910792731693e-19,0.006092822876155936,2.9530200755769003,[595]
596,1.117442855257705e-16,10.1330240000906,4.225818767976966e-17,2.8542369963222813,"[array([-23.1757206,  29.8838826]), array([-6.03317282, 20.        ])]",1.2525816324946925e-18,1.0912961352224378e-18,-2.1193426829421796e-19,0.006222683815728132,1.839035170489897,[596]
597,4.156436698670279e-17,1.0966525471407365,7.544506586402843e-18,0.1454739924628513,"[array([-316.00142433,  300.        ]), array([-116.00142433,  100.        ])]",1.4114692724316319e-18,5.110304703220061e-19,-2.0212282204278682e-19,0.0063540171005159185,1.0185757536023101,[597]
598,1.443749111538758e-17,0.5520917206277874,0.0,-0.0,"[array([ 0., 40.]), array([46.76992406, 60.93782596])]",9.17921721129132e-19,-3.0437760527020854e-21,8.204991926628859e-19,0.006486733301867171,0.7865087262747749,[598]
599,1.2884986066071414e-17,0.9984552522570317,2.8691312147903265e-18,0.1659019389894453,"[array([-198.41620795,   20.        ]), array([-16.66971604,  20.        ])]",1.0138198638919362e-19,2.2138090507773157e-19,6.220455130153741e-19,0.006620749256583453,0.781858182632249,[599]
600,2.0964221513081695e-17,1.114292351718533,4.998715418546794e-19,0.019554598871194987,"[array([-14.98279391,  20.        ]), array([-2.41198272, 47.0152024 ])]",-8.568853749484045e-20,6.725465799592775e-19,-3.0947869737324055e-19,0.0067559876169255555,0.9606068355253042,[600]
601,1.0858394380646318e-18,0.11033021662912258,1.0656871660670014e-17,0.7994955897539046,"[array([ 0., 40.]), array([-63.34108569,  20.        ])]",-1.3093171331178918e-19,4.885152046070999e-19,8.997757978554005e-19,0.006892376427210057,1.1738061153976873,[601]
602,1.6061809539585132e-17,1.0288141491232585,0.0,-0.0,"[array([ 0., 40.]), array([-200.        ,   59.38546732])]",-4.787517845789767e-19,-2.7888072297525725e-19,2.0901238621735544e-19,0.007029848726806114,2.0319457013412507,[602]
603,9.470283260123893e-18,1.263420898149967,0.0,-0.0,"[array([39.49106934, 20.        ]), array([-89.8533272,  20.       ])]",-3.8515950231217e-19,1.7722001693104e-19,4.552940312620664e-19,0.007168342179449164,2.2700326596382783,[603]
604,2.454229985486717e-18,0.26229337100170397,8.48114610328201e-18,0.6756777668897633,"[array([64.32702541, 56.91644068]), array([-69.81594275,  26.65846156])]",-6.43899463591201e-19,-3.0804533942814636e-19,5.630592855663633e-20,0.007307798728369335,2.0608090045470577,[604]
605,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",2.2312043287024996e-19,-1.445487517229529e-19,6.443912278422425e-19,0.007448164275860626,2.3336352230698876,[605]
606,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",2.2312043287024996e-19,-1.445487517229529e-19,6.443912278422425e-19,0.007589388386325359,2.3336352230698876,[606]
607,1.2560389613608247e-17,1.6313163909315085,6.202993700103681e-18,0.5936648747571277,"[array([ 0., 40.]), array([-95.18167163,  20.        ])]",2.2312043287024996e-19,-1.445487517229529e-19,6.443912278422425e-19,0.0077314240117566995,2.3336352230698876,[607]
